id,name,acronym,parent_structure_id,depth,structure_id_path,safe_name
607344850,Interpeduncular nucleus intermediate,IPI,100.0,7,/997/8/343/313/348/165/100/607344850/,Interpeduncular nucleus intermediate
607344854,Interpeduncular nucleus dorsomedial,IPDM,100.0,7,/997/8/343/313/348/165/100/607344854/,Interpeduncular nucleus dorsomedial
607344858,Interpeduncular nucleus dorsolateral,IPDL,100.0,7,/997/8/343/313/348/165/100/607344858/,Interpeduncular nucleus dorsolateral
607344862,Interpeduncular nucleus rostrolateral,IPRL,100.0,7,/997/8/343/313/348/165/100/607344862/,Interpeduncular nucleus rostrolateral
197,Rostral linear nucleus raphe,RL,165.0,6,/997/8/343/313/348/165/197/,Rostral linear nucleus raphe
591,Central linear nucleus raphe,CLI,165.0,6,/997/8/343/313/348/165/591/,Central linear nucleus raphe
872,Dorsal nucleus raphe,DR,165.0,6,/997/8/343/313/348/165/872/,Dorsal nucleus raphe
1065,Hindbrain,HB,343.0,3,/997/8/343/1065/,Hindbrain
771,Pons,P,1065.0,4,/997/8/343/1065/771/,Pons
1132,Pons sensory related,P-sen,771.0,5,/997/8/343/1065/771/1132/,Pons sensory related
612,Nucleus of the lateral lemniscus,NLL,1132.0,6,/997/8/343/1065/771/1132/612/,Nucleus of the lateral lemniscus
82,Nucleus of the lateral lemniscus dorsal part,NLLd,612.0,7,/997/8/343/1065/771/1132/612/82/,Nucleus of the lateral lemniscus dorsal part
90,Nucleus of the lateral lemniscus horizontal part,NLLh,612.0,7,/997/8/343/1065/771/1132/612/90/,Nucleus of the lateral lemniscus horizontal part
99,Nucleus of the lateral lemniscus ventral part,NLLv,612.0,7,/997/8/343/1065/771/1132/612/99/,Nucleus of the lateral lemniscus ventral part
7,Principal sensory nucleus of the trigeminal,PSV,1132.0,6,/997/8/343/1065/771/1132/7/,Principal sensory nucleus of the trigeminal
867,Parabrachial nucleus,PB,1132.0,6,/997/8/343/1065/771/1132/867/,Parabrachial nucleus
123,Koelliker-Fuse subnucleus,KF,867.0,7,/997/8/343/1065/771/1132/867/123/,Koelliker-Fuse subnucleus
881,Parabrachial nucleus lateral division,PBl,867.0,7,/997/8/343/1065/771/1132/867/881/,Parabrachial nucleus lateral division
860,Parabrachial nucleus lateral division central lateral part,PBlc,881.0,8,/997/8/343/1065/771/1132/867/881/860/,Parabrachial nucleus lateral division central lateral part
868,Parabrachial nucleus lateral division dorsal lateral part,PBld,881.0,8,/997/8/343/1065/771/1132/867/881/868/,Parabrachial nucleus lateral division dorsal lateral part
875,Parabrachial nucleus lateral division external lateral part,PBle,881.0,8,/997/8/343/1065/771/1132/867/881/875/,Parabrachial nucleus lateral division external lateral part
883,Parabrachial nucleus lateral division superior lateral part,PBls,881.0,8,/997/8/343/1065/771/1132/867/881/883/,Parabrachial nucleus lateral division superior lateral part
891,Parabrachial nucleus lateral division ventral lateral part,PBlv,881.0,8,/997/8/343/1065/771/1132/867/881/891/,Parabrachial nucleus lateral division ventral lateral part
890,Parabrachial nucleus medial division,PBm,867.0,7,/997/8/343/1065/771/1132/867/890/,Parabrachial nucleus medial division
899,Parabrachial nucleus medial division external medial part,PBme,890.0,8,/997/8/343/1065/771/1132/867/890/899/,Parabrachial nucleus medial division external medial part
915,Parabrachial nucleus medial division medial medial part,PBmm,890.0,8,/997/8/343/1065/771/1132/867/890/915/,Parabrachial nucleus medial division medial medial part
923,Parabrachial nucleus medial division ventral medial part,PBmv,890.0,8,/997/8/343/1065/771/1132/867/890/923/,Parabrachial nucleus medial division ventral medial part
398,Superior olivary complex,SOC,1132.0,6,/997/8/343/1065/771/1132/398/,Superior olivary complex
122,Superior olivary complex periolivary region,POR,398.0,7,/997/8/343/1065/771/1132/398/122/,Superior olivary complex periolivary region
105,Superior olivary complex medial part,SOCm,398.0,7,/997/8/343/1065/771/1132/398/105/,Superior olivary complex medial part
114,Superior olivary complex lateral part,SOCl,398.0,7,/997/8/343/1065/771/1132/398/114/,Superior olivary complex lateral part
987,Pons motor related,P-mot,771.0,5,/997/8/343/1065/771/987/,Pons motor related
280,Barrington's nucleus,B,987.0,6,/997/8/343/1065/771/987/280/,Barrington's nucleus
880,Dorsal tegmental nucleus,DTN,987.0,6,/997/8/343/1065/771/987/880/,Dorsal tegmental nucleus
283,Lateral tegmental nucleus,LTN,987.0,6,/997/8/343/1065/771/987/283/,Lateral tegmental nucleus
599626927,Posterodorsal tegmental nucleus,PDTg,987.0,6,/997/8/343/1065/771/987/599626927/,Posterodorsal tegmental nucleus
898,Pontine central gray,PCG,987.0,6,/997/8/343/1065/771/987/898/,Pontine central gray
931,Pontine gray,PG,987.0,6,/997/8/343/1065/771/987/931/,Pontine gray
1093,Pontine reticular nucleus caudal part,PRNc,987.0,6,/997/8/343/1065/771/987/1093/,Pontine reticular nucleus caudal part
552,Pontine reticular nucleus ventral part,PRNv,987.0,6,/997/8/343/1065/771/987/552/,Pontine reticular nucleus ventral part
318,Supragenual nucleus,SG,987.0,6,/997/8/343/1065/771/987/318/,Supragenual nucleus
462,Superior salivatory nucleus,SSN,987.0,6,/997/8/343/1065/771/987/462/,Superior salivatory nucleus
534,Supratrigeminal nucleus,SUT,987.0,6,/997/8/343/1065/771/987/534/,Supratrigeminal nucleus
574,Tegmental reticular nucleus,TRN,987.0,6,/997/8/343/1065/771/987/574/,Tegmental reticular nucleus
621,Motor nucleus of trigeminal,V,987.0,6,/997/8/343/1065/771/987/621/,Motor nucleus of trigeminal
549009215,Peritrigeminal zone,P5,987.0,6,/997/8/343/1065/771/987/549009215/,Peritrigeminal zone
549009219,Accessory trigeminal nucleus,Acs5,987.0,6,/997/8/343/1065/771/987/549009219/,Accessory trigeminal nucleus
549009223,Parvicellular motor 5 nucleus,PC5,987.0,6,/997/8/343/1065/771/987/549009223/,Parvicellular motor 5 nucleus
549009227,Intertrigeminal nucleus,I5,987.0,6,/997/8/343/1065/771/987/549009227/,Intertrigeminal nucleus
1117,Pons behavioral state related,P-sat,771.0,5,/997/8/343/1065/771/1117/,Pons behavioral state related
679,Superior central nucleus raphe,CS,1117.0,6,/997/8/343/1065/771/1117/679/,Superior central nucleus raphe
137,Superior central nucleus raphe lateral part,CSl,679.0,7,/997/8/343/1065/771/1117/679/137/,Superior central nucleus raphe lateral part
130,Superior central nucleus raphe medial part,CSm,679.0,7,/997/8/343/1065/771/1117/679/130/,Superior central nucleus raphe medial part
147,Locus ceruleus,LC,1117.0,6,/997/8/343/1065/771/1117/147/,Locus ceruleus
162,Laterodorsal tegmental nucleus,LDT,1117.0,6,/997/8/343/1065/771/1117/162/,Laterodorsal tegmental nucleus
604,Nucleus incertus,NI,1117.0,6,/997/8/343/1065/771/1117/604/,Nucleus incertus
146,Pontine reticular nucleus,PRNr,1117.0,6,/997/8/343/1065/771/1117/146/,Pontine reticular nucleus
238,Nucleus raphe pontis,RPO,1117.0,6,/997/8/343/1065/771/1117/238/,Nucleus raphe pontis
350,Subceruleus nucleus,SLC,1117.0,6,/997/8/343/1065/771/1117/350/,Subceruleus nucleus
358,Sublaterodorsal nucleus,SLD,1117.0,6,/997/8/343/1065/771/1117/358/,Sublaterodorsal nucleus
354,Medulla,MY,1065.0,4,/997/8/343/1065/354/,Medulla
386,Medulla sensory related,MY-sen,354.0,5,/997/8/343/1065/354/386/,Medulla sensory related
207,Area postrema,AP,386.0,6,/997/8/343/1065/354/386/207/,Area postrema
607,Cochlear nuclei,CN,386.0,6,/997/8/343/1065/354/386/607/,Cochlear nuclei
112,Granular lamina of the cochlear nuclei,CNlam,607.0,7,/997/8/343/1065/354/386/607/112/,Granular lamina of the cochlear nuclei
560,Cochlear nucleus subpedunclular granular region,CNspg,607.0,7,/997/8/343/1065/354/386/607/560/,Cochlear nucleus subpedunclular granular region
96,Dorsal cochlear nucleus,DCO,607.0,7,/997/8/343/1065/354/386/607/96/,Dorsal cochlear nucleus
101,Ventral cochlear nucleus,VCO,607.0,7,/997/8/343/1065/354/386/607/101/,Ventral cochlear nucleus
720,Dorsal column nuclei,DCN,386.0,6,/997/8/343/1065/354/386/720/,Dorsal column nuclei
711,Cuneate nucleus,CU,720.0,7,/997/8/343/1065/354/386/720/711/,Cuneate nucleus
1039,Gracile nucleus,GR,720.0,7,/997/8/343/1065/354/386/720/1039/,Gracile nucleus
903,External cuneate nucleus,ECU,386.0,6,/997/8/343/1065/354/386/903/,External cuneate nucleus
642,Nucleus of the trapezoid body,NTB,386.0,6,/997/8/343/1065/354/386/642/,Nucleus of the trapezoid body
651,Nucleus of the solitary tract,NTS,386.0,6,/997/8/343/1065/354/386/651/,Nucleus of the solitary tract
659,Nucleus of the solitary tract central part,NTSce,651.0,7,/997/8/343/1065/354/386/651/659/,Nucleus of the solitary tract central part
666,Nucleus of the solitary tract commissural part,NTSco,651.0,7,/997/8/343/1065/354/386/651/666/,Nucleus of the solitary tract commissural part
674,Nucleus of the solitary tract gelatinous part,NTSge,651.0,7,/997/8/343/1065/354/386/651/674/,Nucleus of the solitary tract gelatinous part
682,Nucleus of the solitary tract lateral part,NTSl,651.0,7,/997/8/343/1065/354/386/651/682/,Nucleus of the solitary tract lateral part
691,Nucleus of the solitary tract medial part,NTSm,651.0,7,/997/8/343/1065/354/386/651/691/,Nucleus of the solitary tract medial part
429,Spinal nucleus of the trigeminal caudal part,SPVC,386.0,6,/997/8/343/1065/354/386/429/,Spinal nucleus of the trigeminal caudal part
437,Spinal nucleus of the trigeminal interpolar part,SPVI,386.0,6,/997/8/343/1065/354/386/437/,Spinal nucleus of the trigeminal interpolar part
445,Spinal nucleus of the trigeminal oral part,SPVO,386.0,6,/997/8/343/1065/354/386/445/,Spinal nucleus of the trigeminal oral part
77,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,SPVOcdm,445.0,7,/997/8/343/1065/354/386/445/77/,Spinal nucleus of the trigeminal oral part caudal dorsomedial part
53,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone,SPVOmdmd,445.0,7,/997/8/343/1065/354/386/445/53/,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone
61,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone,SPVOmdmv,445.0,7,/997/8/343/1065/354/386/445/61/,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone
45,Spinal nucleus of the trigeminal oral part rostral dorsomedial part,SPVOrdm,445.0,7,/997/8/343/1065/354/386/445/45/,Spinal nucleus of the trigeminal oral part rostral dorsomedial part
69,Spinal nucleus of the trigeminal oral part ventrolateral part,SPVOvl,445.0,7,/997/8/343/1065/354/386/445/69/,Spinal nucleus of the trigeminal oral part ventrolateral part
589508451,Paratrigeminal nucleus,Pa5,386.0,6,/997/8/343/1065/354/386/589508451/,Paratrigeminal nucleus
789,Nucleus z,z,386.0,6,/997/8/343/1065/354/386/789/,Nucleus z
370,Medulla motor related,MY-mot,354.0,5,/997/8/343/1065/354/370/,Medulla motor related
653,Abducens nucleus,VI,370.0,6,/997/8/343/1065/354/370/653/,Abducens nucleus
568,Accessory abducens nucleus,ACVI,370.0,6,/997/8/343/1065/354/370/568/,Accessory abducens nucleus
661,Facial motor nucleus,VII,370.0,6,/997/8/343/1065/354/370/661/,Facial motor nucleus
576,Accessory facial motor nucleus,ACVII,370.0,6,/997/8/343/1065/354/370/576/,Accessory facial motor nucleus
640,Efferent vestibular nucleus,EV,370.0,6,/997/8/343/1065/354/370/640/,Efferent vestibular nucleus
135,Nucleus ambiguus,AMB,370.0,6,/997/8/343/1065/354/370/135/,Nucleus ambiguus
939,Nucleus ambiguus dorsal division,AMBd,135.0,7,/997/8/343/1065/354/370/135/939/,Nucleus ambiguus dorsal division
143,Nucleus ambiguus ventral division,AMBv,135.0,7,/997/8/343/1065/354/370/135/143/,Nucleus ambiguus ventral division
839,Dorsal motor nucleus of the vagus nerve,DMX,370.0,6,/997/8/343/1065/354/370/839/,Dorsal motor nucleus of the vagus nerve
887,Efferent cochlear group,ECO,370.0,6,/997/8/343/1065/354/370/887/,Efferent cochlear group
1048,Gigantocellular reticular nucleus,GRN,370.0,6,/997/8/343/1065/354/370/1048/,Gigantocellular reticular nucleus
372,Infracerebellar nucleus,ICB,370.0,6,/997/8/343/1065/354/370/372/,Infracerebellar nucleus
83,Inferior olivary complex,IO,370.0,6,/997/8/343/1065/354/370/83/,Inferior olivary complex
136,Intermediate reticular nucleus,IRN,370.0,6,/997/8/343/1065/354/370/136/,Intermediate reticular nucleus
106,Inferior salivatory nucleus,ISN,370.0,6,/997/8/343/1065/354/370/106/,Inferior salivatory nucleus
203,Linear nucleus of the medulla,LIN,370.0,6,/997/8/343/1065/354/370/203/,Linear nucleus of the medulla
235,Lateral reticular nucleus,LRN,370.0,6,/997/8/343/1065/354/370/235/,Lateral reticular nucleus
955,Lateral reticular nucleus magnocellular part,LRNm,235.0,7,/997/8/343/1065/354/370/235/955/,Lateral reticular nucleus magnocellular part
963,Lateral reticular nucleus parvicellular part,LRNp,235.0,7,/997/8/343/1065/354/370/235/963/,Lateral reticular nucleus parvicellular part
307,Magnocellular reticular nucleus,MARN,370.0,6,/997/8/343/1065/354/370/307/,Magnocellular reticular nucleus
395,Medullary reticular nucleus,MDRN,370.0,6,/997/8/343/1065/354/370/395/,Medullary reticular nucleus
1098,Medullary reticular nucleus dorsal part,MDRNd,395.0,7,/997/8/343/1065/354/370/395/1098/,Medullary reticular nucleus dorsal part
1107,Medullary reticular nucleus ventral part,MDRNv,395.0,7,/997/8/343/1065/354/370/395/1107/,Medullary reticular nucleus ventral part
852,Parvicellular reticular nucleus,PARN,370.0,6,/997/8/343/1065/354/370/852/,Parvicellular reticular nucleus
859,Parasolitary nucleus,PAS,370.0,6,/997/8/343/1065/354/370/859/,Parasolitary nucleus
938,Paragigantocellular reticular nucleus,PGRN,370.0,6,/997/8/343/1065/354/370/938/,Paragigantocellular reticular nucleus
970,Paragigantocellular reticular nucleus dorsal part,PGRNd,938.0,7,/997/8/343/1065/354/370/938/970/,Paragigantocellular reticular nucleus dorsal part
978,Paragigantocellular reticular nucleus lateral part,PGRNl,938.0,7,/997/8/343/1065/354/370/938/978/,Paragigantocellular reticular nucleus lateral part
154,Perihypoglossal nuclei,PHY,370.0,6,/997/8/343/1065/354/370/154/,Perihypoglossal nuclei
161,Nucleus intercalatus,NIS,154.0,7,/997/8/343/1065/354/370/154/161/,Nucleus intercalatus
177,Nucleus of Roller,NR,154.0,7,/997/8/343/1065/354/370/154/177/,Nucleus of Roller
169,Nucleus prepositus,PRP,154.0,7,/997/8/343/1065/354/370/154/169/,Nucleus prepositus
995,Paramedian reticular nucleus,PMR,370.0,6,/997/8/343/1065/354/370/995/,Paramedian reticular nucleus
1069,Parapyramidal nucleus,PPY,370.0,6,/997/8/343/1065/354/370/1069/,Parapyramidal nucleus
185,Parapyramidal nucleus deep part,PPYd,1069.0,7,/997/8/343/1065/354/370/1069/185/,Parapyramidal nucleus deep part
193,Parapyramidal nucleus superficial part,PPYs,1069.0,7,/997/8/343/1065/354/370/1069/193/,Parapyramidal nucleus superficial part
701,Vestibular nuclei,VNC,370.0,6,/997/8/343/1065/354/370/701/,Vestibular nuclei
209,Lateral vestibular nucleus,LAV,701.0,7,/997/8/343/1065/354/370/701/209/,Lateral vestibular nucleus
202,Medial vestibular nucleus,MV,701.0,7,/997/8/343/1065/354/370/701/202/,Medial vestibular nucleus
225,Spinal vestibular nucleus,SPIV,701.0,7,/997/8/343/1065/354/370/701/225/,Spinal vestibular nucleus
217,Superior vestibular nucleus,SUV,701.0,7,/997/8/343/1065/354/370/701/217/,Superior vestibular nucleus
765,Nucleus x,x,370.0,6,/997/8/343/1065/354/370/765/,Nucleus x
773,Hypoglossal nucleus,XII,370.0,6,/997/8/343/1065/354/370/773/,Hypoglossal nucleus
781,Nucleus y,y,370.0,6,/997/8/343/1065/354/370/781/,Nucleus y
76,Interstitial nucleus of the vestibular nerve,INV,370.0,6,/997/8/343/1065/354/370/76/,Interstitial nucleus of the vestibular nerve
379,Medulla behavioral state related,MY-sat,354.0,5,/997/8/343/1065/354/379/,Medulla behavioral state related
206,Nucleus raphe magnus,RM,379.0,6,/997/8/343/1065/354/379/206/,Nucleus raphe magnus
230,Nucleus raphe pallidus,RPA,379.0,6,/997/8/343/1065/354/379/230/,Nucleus raphe pallidus
222,Nucleus raphe obscurus,RO,379.0,6,/997/8/343/1065/354/379/222/,Nucleus raphe obscurus
512,Cerebellum,CB,8.0,2,/997/8/512/,Cerebellum
528,Cerebellar cortex,CBX,512.0,3,/997/8/512/528/,Cerebellar cortex
1144,Cerebellar cortex molecular layer,CBXmo,528.0,4,/997/8/512/528/1144/,Cerebellar cortex molecular layer
1145,Cerebellar cortex Purkinje layer,CBXpu,528.0,4,/997/8/512/528/1145/,Cerebellar cortex Purkinje layer
1143,Cerebellar cortex granular layer,CBXgr,528.0,4,/997/8/512/528/1143/,Cerebellar cortex granular layer
645,Vermal regions,VERM,528.0,4,/997/8/512/528/645/,Vermal regions
912,Lingula (I),LING,645.0,5,/997/8/512/528/645/912/,Lingula (I)
10707,Lingula (I) molecular layer,LINGmo,912.0,6,/997/8/512/528/645/912/10707/,Lingula (I) molecular layer
10706,Lingula (I) Purkinje layer,LINGpu,912.0,6,/997/8/512/528/645/912/10706/,Lingula (I) Purkinje layer
10705,Lingula (I) granular layer,LINGgr,912.0,6,/997/8/512/528/645/912/10705/,Lingula (I) granular layer
920,Central lobule,CENT,645.0,5,/997/8/512/528/645/920/,Central lobule
976,Lobule II,CENT2,920.0,6,/997/8/512/528/645/920/976/,Lobule II
10710,Lobule II molecular layer,CENT2mo,976.0,7,/997/8/512/528/645/920/976/10710/,Lobule II molecular layer
10709,Lobule II Purkinje layer,CENT2pu,976.0,7,/997/8/512/528/645/920/976/10709/,Lobule II Purkinje layer
10708,Lobule II granular layer,CENT2gr,976.0,7,/997/8/512/528/645/920/976/10708/,Lobule II granular layer
984,Lobule III,CENT3,920.0,6,/997/8/512/528/645/920/984/,Lobule III
10713,Lobule III molecular layer,CENT3mo,984.0,7,/997/8/512/528/645/920/984/10713/,Lobule III molecular layer
10712,Lobule III Purkinje layer,CENT3pu,984.0,7,/997/8/512/528/645/920/984/10712/,Lobule III Purkinje layer
10711,Lobule III granular layer,CENT3gr,984.0,7,/997/8/512/528/645/920/984/10711/,Lobule III granular layer
928,Culmen,CUL,645.0,5,/997/8/512/528/645/928/,Culmen
992,Lobule IV,CUL4,928.0,6,/997/8/512/528/645/928/992/,Lobule IV
10716,Lobule IV molecular layer,CUL4mo,992.0,7,/997/8/512/528/645/928/992/10716/,Lobule IV molecular layer
10715,Lobule IV Purkinje layer,CUL4pu,992.0,7,/997/8/512/528/645/928/992/10715/,Lobule IV Purkinje layer
10714,Lobule IV granular layer,CUL4gr,992.0,7,/997/8/512/528/645/928/992/10714/,Lobule IV granular layer
1001,Lobule V,CUL5,928.0,6,/997/8/512/528/645/928/1001/,Lobule V
10719,Lobule V molecular layer,CUL5mo,1001.0,7,/997/8/512/528/645/928/1001/10719/,Lobule V molecular layer
10718,Lobule V Purkinje layer,CUL5pu,1001.0,7,/997/8/512/528/645/928/1001/10718/,Lobule V Purkinje layer
10717,Lobule V granular layer,CUL5gr,1001.0,7,/997/8/512/528/645/928/1001/10717/,Lobule V granular layer
1091,Lobules IV-V,CUL4 5,928.0,6,/997/8/512/528/645/928/1091/,Lobules IV-V
10722,Lobules IV-V molecular layer,CUL4 5mo,1091.0,7,/997/8/512/528/645/928/1091/10722/,Lobules IV-V molecular layer
10721,Lobules IV-V Purkinje layer,CUL4 5pu,1091.0,7,/997/8/512/528/645/928/1091/10721/,Lobules IV-V Purkinje layer
10720,Lobules IV-V granular layer,CUL4 5gr,1091.0,7,/997/8/512/528/645/928/1091/10720/,Lobules IV-V granular layer
936,Declive (VI),DEC,645.0,5,/997/8/512/528/645/936/,Declive (VI)
10725,Declive (VI) molecular layer,DECmo,936.0,6,/997/8/512/528/645/936/10725/,Declive (VI) molecular layer
10724,Declive (VI) Purkinje layer,DECpu,936.0,6,/997/8/512/528/645/936/10724/,Declive (VI) Purkinje layer
10723,Declive (VI) granular layer,DECgr,936.0,6,/997/8/512/528/645/936/10723/,Declive (VI) granular layer
944,Folium-tuber vermis (VII),FOTU,645.0,5,/997/8/512/528/645/944/,Folium-tuber vermis (VII)
10728,Folium-tuber vermis (VII) molecular layer,FOTUmo,944.0,6,/997/8/512/528/645/944/10728/,Folium-tuber vermis (VII) molecular layer
10727,Folium-tuber vermis (VII) Purkinje layer,FOTUpu,944.0,6,/997/8/512/528/645/944/10727/,Folium-tuber vermis (VII) Purkinje layer
10726,Folium-tuber vermis (VII) granular layer,FOTUgr,944.0,6,/997/8/512/528/645/944/10726/,Folium-tuber vermis (VII) granular layer
951,Pyramus (VIII),PYR,645.0,5,/997/8/512/528/645/951/,Pyramus (VIII)
10731,Pyramus (VIII) molecular layer,PYRmo,951.0,6,/997/8/512/528/645/951/10731/,Pyramus (VIII) molecular layer
10730,Pyramus (VIII) Purkinje layer,PYRpu,951.0,6,/997/8/512/528/645/951/10730/,Pyramus (VIII) Purkinje layer
10729,Pyramus (VIII) granular layer,PYRgr,951.0,6,/997/8/512/528/645/951/10729/,Pyramus (VIII) granular layer
957,Uvula (IX),UVU,645.0,5,/997/8/512/528/645/957/,Uvula (IX)
10734,Uvula (IX) molecular layer,UVUmo,957.0,6,/997/8/512/528/645/957/10734/,Uvula (IX) molecular layer
10733,Uvula (IX) Purkinje layer,UVUpu,957.0,6,/997/8/512/528/645/957/10733/,Uvula (IX) Purkinje layer
10732,Uvula (IX) granular layer,UVUgr,957.0,6,/997/8/512/528/645/957/10732/,Uvula (IX) granular layer
968,Nodulus (X),NOD,645.0,5,/997/8/512/528/645/968/,Nodulus (X)
10737,Nodulus (X) molecular layer,NODmo,968.0,6,/997/8/512/528/645/968/10737/,Nodulus (X) molecular layer
10736,Nodulus (X) Purkinje layer,NODpu,968.0,6,/997/8/512/528/645/968/10736/,Nodulus (X) Purkinje layer
10735,Nodulus (X) granular layer,NODgr,968.0,6,/997/8/512/528/645/968/10735/,Nodulus (X) granular layer
1073,Hemispheric regions,HEM,528.0,4,/997/8/512/528/1073/,Hemispheric regions
1007,Simple lobule,SIM,1073.0,5,/997/8/512/528/1073/1007/,Simple lobule
10674,Simple lobule molecular layer,SIMmo,1007.0,6,/997/8/512/528/1073/1007/10674/,Simple lobule molecular layer
10673,Simple lobule Purkinje layer,SIMpu,1007.0,6,/997/8/512/528/1073/1007/10673/,Simple lobule Purkinje layer
10672,Simple lobule granular layer,SIMgr,1007.0,6,/997/8/512/528/1073/1007/10672/,Simple lobule granular layer
1017,Ansiform lobule,AN,1073.0,5,/997/8/512/528/1073/1017/,Ansiform lobule
1056,Crus 1,ANcr1,1017.0,6,/997/8/512/528/1073/1017/1056/,Crus 1
10677,Crus 1 molecular layer,ANcr1mo,1056.0,7,/997/8/512/528/1073/1017/1056/10677/,Crus 1 molecular layer
10676,Crus 1 Purkinje layer,ANcr1pu,1056.0,7,/997/8/512/528/1073/1017/1056/10676/,Crus 1 Purkinje layer
10675,Crus 1 granular layer,ANcr1gr,1056.0,7,/997/8/512/528/1073/1017/1056/10675/,Crus 1 granular layer
1064,Crus 2,ANcr2,1017.0,6,/997/8/512/528/1073/1017/1064/,Crus 2
10680,Crus 2 molecular layer,ANcr2mo,1064.0,7,/997/8/512/528/1073/1017/1064/10680/,Crus 2 molecular layer
10679,Crus 2 Purkinje layer,ANcr2pu,1064.0,7,/997/8/512/528/1073/1017/1064/10679/,Crus 2 Purkinje layer
10678,Crus 2 granular layer,ANcr2gr,1064.0,7,/997/8/512/528/1073/1017/1064/10678/,Crus 2 granular layer
1025,Paramedian lobule,PRM,1073.0,5,/997/8/512/528/1073/1025/,Paramedian lobule
10683,Paramedian lobule molecular layer,PRMmo,1025.0,6,/997/8/512/528/1073/1025/10683/,Paramedian lobule molecular layer
10682,Paramedian lobule Purkinje layer,PRMpu,1025.0,6,/997/8/512/528/1073/1025/10682/,Paramedian lobule Purkinje layer
10681,Paramedian lobule granular layer,PRMgr,1025.0,6,/997/8/512/528/1073/1025/10681/,Paramedian lobule granular layer
1033,Copula pyramidis,COPY,1073.0,5,/997/8/512/528/1073/1033/,Copula pyramidis
10686,Copula pyramidis molecular layer,COPYmo,1033.0,6,/997/8/512/528/1073/1033/10686/,Copula pyramidis molecular layer
10685,Copula pyramidis Purkinje layer,COPYpu,1033.0,6,/997/8/512/528/1073/1033/10685/,Copula pyramidis Purkinje layer
10684,Copula pyramidis granular layer,COPYgr,1033.0,6,/997/8/512/528/1073/1033/10684/,Copula pyramidis granular layer
1041,Paraflocculus,PFL,1073.0,5,/997/8/512/528/1073/1041/,Paraflocculus
10689,Paraflocculus molecular layer,PFLmo,1041.0,6,/997/8/512/528/1073/1041/10689/,Paraflocculus molecular layer
10688,Paraflocculus Purkinje layer,PFLpu,1041.0,6,/997/8/512/528/1073/1041/10688/,Paraflocculus Purkinje layer
10687,Paraflocculus granular layer,PFLgr,1041.0,6,/997/8/512/528/1073/1041/10687/,Paraflocculus granular layer
1049,Flocculus,FL,1073.0,5,/997/8/512/528/1073/1049/,Flocculus
10692,Flocculus molecular layer,FLmo,1049.0,6,/997/8/512/528/1073/1049/10692/,Flocculus molecular layer
10691,Flocculus Purkinje layer,FLpu,1049.0,6,/997/8/512/528/1073/1049/10691/,Flocculus Purkinje layer
10690,Flocculus granular layer,FLgr,1049.0,6,/997/8/512/528/1073/1049/10690/,Flocculus granular layer
519,Cerebellar nuclei,CBN,512.0,3,/997/8/512/519/,Cerebellar nuclei
989,Fastigial nucleus,FN,519.0,4,/997/8/512/519/989/,Fastigial nucleus
91,Interposed nucleus,IP,519.0,4,/997/8/512/519/91/,Interposed nucleus
846,Dentate nucleus,DN,519.0,4,/997/8/512/519/846/,Dentate nucleus
589508455,Vestibulocerebellar nucleus,VeCB,519.0,4,/997/8/512/519/589508455/,Vestibulocerebellar nucleus
1009,fiber tracts,fiber tracts,997.0,1,/997/1009/,fiber tracts
967,cranial nerves,cm,1009.0,2,/997/1009/967/,cranial nerves
885,terminal nerve,tn,967.0,3,/997/1009/967/885/,terminal nerve
949,vomeronasal nerve,von,967.0,3,/997/1009/967/949/,vomeronasal nerve
840,olfactory nerve,In,967.0,3,/997/1009/967/840/,olfactory nerve
1016,olfactory nerve layer of main olfactory bulb,onl,840.0,4,/997/1009/967/840/1016/,olfactory nerve layer of main olfactory bulb
21,lateral olfactory tract general,lotg,840.0,4,/997/1009/967/840/21/,lateral olfactory tract general
665,lateral olfactory tract body,lot,21.0,5,/997/1009/967/840/21/665/,lateral olfactory tract body
538,dorsal limb,lotd,21.0,5,/997/1009/967/840/21/538/,dorsal limb
459,accessory olfactory tract,aolt,21.0,5,/997/1009/967/840/21/459/,accessory olfactory tract
900,anterior commissure olfactory limb,aco,840.0,4,/997/1009/967/840/900/,anterior commissure olfactory limb
848,optic nerve,IIn,967.0,3,/997/1009/967/848/,optic nerve
876,accessory optic tract,aot,848.0,4,/997/1009/967/848/876/,accessory optic tract
916,brachium of the superior colliculus,bsc,848.0,4,/997/1009/967/848/916/,brachium of the superior colliculus
336,superior colliculus commissure,csc,848.0,4,/997/1009/967/848/336/,superior colliculus commissure
117,optic chiasm,och,848.0,4,/997/1009/967/848/117/,optic chiasm
125,optic tract,opt,848.0,4,/997/1009/967/848/125/,optic tract
357,tectothalamic pathway,ttp,848.0,4,/997/1009/967/848/357/,tectothalamic pathway
832,oculomotor nerve,IIIn,967.0,3,/997/1009/967/832/,oculomotor nerve
62,medial longitudinal fascicle,mlf,832.0,4,/997/1009/967/832/62/,medial longitudinal fascicle
158,posterior commissure,pc,832.0,4,/997/1009/967/832/158/,posterior commissure
